Id,Text
1522,خصوبة المرأة تقل في أواخر العشرينيات خصوبة المرأة تقل في أواخر العشرينيات لندن رويترز قال أطباء أمس الثلاثاء ان الخصوبة تبدأ في الانخفاض لدى الاناث من أواخرالعشرينيات وليس منتصف الثلاثينيات بينما تقل خصوبة الرجل في أواخر الثلاثينيات وذكر باحثون من الولايات المتحدة وإيطاليا فيما يعتقد انه أول دراسة تكشف عن انخفاض الخصوبة لدى الاناث أقل من عاما ان نتائجهم لا تعني ان الازواج المتقدمين في 
1523,قانون أردني للحد من مشاكل تعدد الزوجات عمان الجزيرة أجرت الحكومة الأردنية تعديلا على قانون الأحوال الشخصية حددت بموجبه شروطا للموافقة على ابرام عقد زواج الرجل من زوجة ثانية بوجود زوجته الأولى على قيد الحياة وعلى ذمته وينص التعديل الذي صدر بموجب قانون مؤقت وذلك نظرا لغياب مجلس النواب الذي تناط به مهمة إصدار القوانين ذات الصفة الدائمة على ضرورة ان يتحقق القاضي قبل ابرام عقد الزواج من 
1524,محاكمة ضمير الرجل في روسيا محاكمة ضمير الرجل في روسيا موسكو ش في مدينة برم بولاية لورال في روسيا قامت مجموعة من السيدات اللاتي طفح بهن الكيل من ارتياد أزواجهن وآبائهن للحانات الليلية بالتظاهر مطالبين برجوعهم إلى المنزل خلال التظاهر حملت النساء لافتات كتب عليها عد إلى المنزل الأطفال يبكون وصرحت منظمات هذه الحملة التي أطلق عليها محاكمة ضمير الرجل لوسائل الاعلام بأنهن يناهضن تعدد 
1525,المستشفى للمعالجة واعتقل الرجل واضاف المصدر نفسه ان الرجل والمرأتين اختلفوا 
1526,هذا الرجل مثيرة حقا إنها قصة حياة 
1527,مشجع ياباني غاضب يحطم باب مكتب للتذاكر مشجع ياباني غاضب يحطم باب مكتب للتذاكر طوكيو رويترز قالت وسائل إعلام محلية ان مشجعا يابانيا غاضبا اصيب بإحباط نظرا لمشاكل متعلقة بالتذاكر في اليابان ليهشم زجاج باب مكتب لبيع التذاكر امس الثلاثاء ويركل احد العاملين به قبل ان تعتقله الشرطة وقالت صحيفة يوميوري شيمبون ان الرجل وهو في العشرينات من العمر توجه الى مركز بيع التذاكر في سايتاما الى 
1528,الرجل الباب وبدأ الحصار وحاصر النحل الذي 
1529,قراصنة الفيديو في ماليزيا يسرقون بكرات الرجل العنكبوت في أول يوم عرض قراصنة الفيديو في ماليزيا يسرقون بكرات الرجل العنكبوت في أول يوم عرض كوالالمبور د ذكر تقرير إخباري أمس السبت أنه يعتقد بأن عصابة من قراصنة الفيديو تقف وراء اختفاء ستة بكرات لفيلم الرجل العنكبوت أثناء أول يوم عرض له في ماليزيا وهي أول دولة في العالم خارج الولايات المتحدة تعرض الفيلم وقالت صحيفة نيو ستريتس 
1530,التفاوض معه لكن الرجل يطعن الطفل الصغير 
1531,مازالت الجريمة غامضة مازالت الجريمة غامضة هل انتحرت كريستينا بسبب التوبيخ كانت كريستينا تعيش مع أمها وأخوين في مدينة بوسير بولاية لويزيانا الأمريكية في ليلة الجريمة كان صديق كريستينا يقطع معها الوقت في الحديث وكلاهما يدخنان ورأى والد الصديق كريستينا وهي تطلق عباب الدخان في السماء فاستشاط غضبا من ابنه وأمره بالعودة فورا إلى المنزل بعدها حكى الرجل ما رأه لوالدة كريسيتينا في تمام 
1532,الجثمان وأوضحت الصحيفة ان الرجل ادخل 
1533,مظاهرات واحتجاجات في إيران بسبب قبلة مظاهرات واحتجاجات في إيران بسبب قبلة طهران رويترز أدت قبلة وضعتها ممثلة معروفة على جبين مخرج ايراني شاب الى محاكمة الاثنين وأثارت احتجاجات في الجمهورية الاسلامية على ملامسة الرجل للمرأة في مكان عام ووفقا للقوانين الاسلامية المعمول بها في ايران منذ ثورة عام التي قادها الزعيم الديني اية الله الخميني فان ملامسة الرجال للنساء الذين لا 
1534,تقدمت اسر الضحايا بالتماس لانقاذ الرجل من 
1535,مراد الذي توجه إلى مكان الحادث ان الرجل 
1536,الجزيرة حاورتهم الجزيرة حاورتهم كبار السن يتحدثون عن أعياد زمان أبو محمد المرودن وأم زرير ألبستنا في العيد ومشط الفشق جائزة البواردي تحقيق إبراهيم الدهيش مرات في الزمن البعيد كيف يستعد الرجل وكيف تستعد المرأة للعيد وما هي وسيلة الفرح المتاحة للطفل آنذاك وكيفية معرفة ثبوت يوم العيد أسئلة طرحناها وأجاب عليها بعض من كبار السن من الجنسين تعالوا نقرأ ما قالوا 
1537,وقالت المصادر ان هذا الرجل البالغ من 
1538,والتناقضات في حياة هذا الرجل اين يمكن ان يكون 
1539,وإن الرجل ليصيبه البلاء حتى يمشي على 
1540,السعودية الروسية وتطويرها مع الرجل الأول في 
1541,الرجل الثاني في القيادة الفلسطينية ان 
1542,أحمد بن سلمان كان فارسا بأخلاقه أحمد بن سلمان كان فارسا بأخلاقه صالح محمد الجاسر لم تكن تلك الجموع الحاشدة في المطار أو في قصر صاحب السمو الملكي الأمير سلمان بن عبدالعزيز والتي تدافعت لتقديم واجب العزاء أمرا مستغربا على مجتمعنا فهي لم تلفت انتباه المواطنين بقدر ما كانت مثار استغراب من أتى من خارج المملكة للتعزية كانت تلك الجموع تتدافع سعيا إلى الوصول إلى الرجل المحتسب لتقدم له 
1543,المرأة وفكر الرجل لان التحديات التي تواجه وتفردها عن الرجل في بعض مجالات البحث العلمي 
